target_word,ground_truth_ipa,actual_ipa,distance
04SSD2M,/fɪʃɪŋ//fɪʃɪn/,fɛsɛn,5.166666666666666
04SSD2M,/jɛlo/,ʔəjænoʊ,3.2083333333333335
03SSD1F,/ɡɪde/,tɪdip,1.2916666666666667
03SSD1F,/taeɡəɹ/,eɪtʌ,2.458333333333333
04SSD2M,/ɡlʌv/,əɔf,1.4166666666666667
03SSD1F,/taktɪk/,ɑpɛt,2.416666666666667
cleft_16M,/atʃʃiɹ/,ʔʌkiɹ,1.9583333333333335
03SSD1F,/ʃip/,stitsi,3.208333333333333
03SSD1F,/ɪŋ/,ʔɛn,1.25
cleft_28F,/asɪp/,ʔʌfsɛp,2.0833333333333335
04SSD2M,/ɹae/,naɪ,0.2916666666666667
04SSD2M,/oɹ/,ɔ,1.0416666666666667
01SSD1M,/hɛlɪkɔptəɹ/,hʌkʊnttɛl,2.208333333333333
03SSD1F,/zɛbɹa/,sæʌ,2.1666666666666665
cleft_28F,/aʃʉt/,ʔaɪʃʊ,2.125
cleft_21M,/atʉl/,ɑtɪl,0.25
04SSD2M,/pip/,ip,1.0
01SSD1M,/dʒʒɪɹaf/,jʊɹæθə,2.5
03SSD1F,/ɡʉ/,kɪ,0.25
03SSD1F,/ɡost/,uɹs,1.4166666666666665
03SSD1F,/fɪʃ/,sɛks,1.25
04SSD2M,/hjʉmɪn/,humɛn,1.0833333333333335
03SSD1F,/ɡʌʉn/,aʊn,1.1666666666666667
cleft_28F,/aʃak/,ʔʌfʃɑt,2.291666666666667
04SSD2M,/tɛle/,jɑɾ,1.6666666666666665
03SSD1F,/bʌɡe/,bʌdi,0.25
02SSD1M,/iɹe/,iʒi,0.33333333333333337
04SSD2M,/ɛlɪfant/,æfɹæd,2.7083333333333335
01SSD1M,/ðeɹ/,ʔɔnʌbæŋks,6.458333333333333
cleft_28F,/asɔk/,ʔʌsɔt,1.25
01SSD1M,/pikɪŋ/,ihɪŋd,1.5833333333333335
01SSD1M,/bɹɛd/,ɹæds,1.125
03SSD1F,/zʉ/,slɪ,1.25
01SSD1M,/tʃʃɪkɪnkʌɹe/,tʃʃɪkindʌliv,1.5
02SSD1M,/aɹo/,ʔɑʃoʊ,2.375
02SSD1M,/tʃʃeɹ/,ʃæl,2.208333333333333
04SSD2M,/fɪʃ/,sæʃ,0.25
04SSD2M,/ʃip/,it,1.125
03SSD1F,/ʃae/,əseɪ,1.2499999999999998
04SSD2M,/daemʌndɹɪŋ/,aɪmeɪnðeɪɪŋ,2.625
04SSD2M,/sɔsɪdʒʒ/,ʃkɔsjæɛs,2.0416666666666665
04SSD2M,/iɹ/,ʔiɑ,1.4166666666666667
01SSD1M,/ɔɹɪndʒʒ/,ʔoʊmŋʃ,2.125
03SSD1F,/pakəɹ/,ɛʌ,3.1666666666666665
03SSD1F,/ɹae/,huaɪ,1.375
04SSD2M,/zɛbɹa/,sɛɑ,2.0833333333333335
01SSD1M,/ɛɡ/,ʔʌŋk,2.1249999999999996
04SSD2M,/van/,sɑn,0.20833333333333331
04SSD2M,/ɹabɪt/,wɑɡɛ,1.4583333333333333
02SSD1M,/fɛðəɹ/,fætʌ,1.25
03SSD1F,/ɔɹɪndʒʒ/,ʌʃɛdits,1.25
03SSD1F,/splaʃ/,fhuæ,1.8333333333333335
cleft_21M,/atɪp/,ʔʌtæ,1.5
04SSD2M,/lɛɡ/,lɛ,1.0
01SSD1M,/stɹɪŋ/,stɹeɪ,0.375
04SSD2M,/ala/,ɑ,2.0416666666666665
01SSD1M,/sɪkstin/,hɛtstind,1.5
04SSD2M,/kaɹ/,ɔ,2.125
03SSD1F,/ɹɔkəɹ/,hwʌtʌ,1.625
04SSD2M,/tivi/,ifi,1.0416666666666667
04SSD2M,/pɔp/,ɔp,1.0
01SSD1M,/ɹɔkəɹ/,wɔkʌp,0.625
03SSD1F,/wɔtəɹ/,wʌʌ,2.125
03SSD1F,/lʌɡɪdʒʒ/,nʌtðɛt,1.9999999999999998
03SSD1F,/fɪʃɪn//fɪʃɪŋ/,ɹɛθsɛn,4.791666666666666
03SSD1F,/ðatwʌn/,fθætwʌmittʃʃ,6.208333333333334
02SSD1M,/kaɹe/,ɑʒeɪ,1.2083333333333333
cleft_21M,/akoɹ/,ʔʌkoɹ,1.0416666666666667
02SSD1M,/ɹet/,ʃeɪt,1.3333333333333333
04SSD2M,/kɹab/,ɑp,2.083333333333333
04SSD2M,/tɹen/,t,3.0
02SSD1M,/pʉɹ/,uʌ,1.375
02SSD1M,/ɹab/,dʒʒæp,2.291666666666666
04SSD2M,/tɛlɪvɪʒɪn/,aɪiɛfæ,3.8333333333333335
03SSD1F,/bʌɹd/,ʌtjɛ,1.25
02SSD1M,/ɹae/,ʒaɪ,0.375
03SSD1F,/jʌke/,jʌpiθ,1.2083333333333333
01SSD1M,/ɡɹoz/,eɪtiɡoʊnzjukəmʌz,12.208333333333332
cleft_16M,/aʃi/,ʌhi,0.25
04SSD2M,/tʉθbɹʌʃ/,ublɔs,2.3750000000000004
04SSD2M,/il/,l,1.0
03SSD1F,/toɹ/,ʊuʌ,0.9166666666666667
04SSD2M,/doɹ/,ɑ,2.125
cleft_16M,/aʃɔk/,ʌʃɔ,1.0416666666666667
01SSD1M,/pɪŋpɔŋ/,eɪŋoʊn,1.0
04SSD2M,/aɹa/,aɪɑ,0.2916666666666667
04SSD2M,/kwin/,ŋ,3.125
03SSD1F,/θɪkəɹ/,sɛtʌ,1.375
03SSD1F,/kʉt/,wəʃɪt,2.4583333333333335
01SSD1M,/apʌl/,ʔæftʊ,1.9583333333333335
04SSD2M,/fɹɔɡ/,flɔɡ,0.16666666666666666
01SSD1M,/iɹ/,jʌ,0.4583333333333333
04SSD2M,/aɡa/,ʌnʌ,0.37500000000000006
04SSD2M,/jɛlo/,noʊɾɔ,1.5833333333333335
cleft_21M,/asi/,ʔʌsi,1.0416666666666667
03SSD1F,/θaŋks/,θʌŋ,2.041666666666667
04SSD2M,/iɹi/,hiʌɾi,2.2083333333333335
cleft_21M,/akʌp/,ʔɑkʌp,1.0416666666666667
02SSD1M,/aɹo/,ɑʃeɪ,1.4583333333333333
01SSD1M,/kɹab/,hwʌmb,1.375
02SSD1M,/dɹe/,ɹeɪ,0.5833333333333334
04SSD2M,/pɛp/,ɛ,2.0
03SSD1F,/snek/,sik,1.0416666666666667
01SSD1M,/ɡɪɹlz/,ɔz,3.125
04SSD2M,/θɹi/,fi,1.1666666666666667
03SSD1F,/tɪɡəɹ/,ɪddʒʒʌ,2.3750000000000004
02SSD1M,/ɹɪŋ/,hjeɪŋ,2.166666666666667
04SSD2M,/dʒʒam/,ʌm,3.0416666666666665
04SSD2M,/θaŋkjʉ/,fænk,2.4166666666666665
03SSD1F,/skweɹ/,ʃɹwiʌ,0.8333333333333333
04SSD2M,/tiθ/,tif,0.16666666666666666
04SSD2M,/odʒʒo/,oʊtʊl,1.5
03SSD1F,/ðae/,fɹæhi,2.2916666666666665
04SSD2M,/fɛðəɹ/,sɑ,3.25
01SSD1M,/kaɹ/,,inf
04SSD2M,/pɪɡ/,æɡ,1.125
03SSD1F,/ɡlʌvz/,inʌfs,0.5
01SSD1M,/skweɹ/,oʊiʌp,1.4583333333333333
