target_word,ground_truth_ipa,actual_ipa,distance
01SSD1M,/ɡɹoz/,ɡɛtɪŋkloʊsəɹ,8.208333333333334
02SSD1M,/ɹae/,jɑ,1.2083333333333333
02SSD1M,/ɹab/,kæp,0.45833333333333337
04SSD2M,/tɛlɪvɪʒɪn/,dædikənaɪɡɛtsʌm,6.875
03SSD1F,/bʌɹd/,ɑɛ,2.375
04SSD2M,/tɹen/,tɛn,1.0416666666666667
02SSD1M,/pʉɹ/,tyɹ,0.20833333333333331
02SSD1M,/ɹet/,heɪt,1.3333333333333333
04SSD2M,/kɹab/,kæb,1.0416666666666667
04SSD2M,/iɹi/,jʌmi,1.4166666666666665
cleft_21M,/akʌp/,aɪθɔt,1.4583333333333333
03SSD1F,/θaŋks/,fɛns,1.5
cleft_21M,/asi/,aɪsi,1.0
04SSD2M,/aɡa/,aʈa,0.20833333333333334
01SSD1M,/iɹ/,i,1.0
04SSD2M,/jɛlo/,hɛloʊ,1.1666666666666667
01SSD1M,/apʌl/,æftəɹ,1.3333333333333335
04SSD2M,/fɹɔɡ/,fɑɡ,1.1666666666666667
04SSD2M,/kwin/,kɪŋ,1.25
04SSD2M,/aɹa/,ɑ,2.0416666666666665
03SSD1F,/kʉt/,kæt,0.25
03SSD1F,/θɪkəɹ/,ðætsəpɪktʃʃəɹ,8.041666666666668
cleft_16M,/aʃɔk/,ɑʃ,2.041666666666667
01SSD1M,/pɪŋpɔŋ/,pɪŋpɑŋ,0.16666666666666666
04SSD2M,/doɹ/,tuo,0.4166666666666667
03SSD1F,/toɹ/,kul,0.45833333333333337
04SSD2M,/il/,aɪoʊ,2.416666666666667
04SSD2M,/tʉθbɹʌʃ/,tubɔs,2.208333333333334
04SSD2M,/pɛp/,tɛp,0.125
03SSD1F,/snek/,fit,1.375
02SSD1M,/dɹe/,oʊkeɪ,2.625
01SSD1M,/kɹab/,ænd,1.75
02SSD1M,/aɹo/,aɪsi,1.375
01SSD1M,/skweɹ/,smaɪl,0.8333333333333334
01SSD1M,/kaɹ/,kʌm,0.375
04SSD2M,/fɛðəɹ/,həloʊ,0.7083333333333333
03SSD1F,/ɡlʌvz/,ɪnʌf,1.4583333333333335
04SSD2M,/pɪɡ/,teɪk,1.1666666666666667
04SSD2M,/tiθ/,tiθ,0.0
04SSD2M,/odʒʒo/,ʊʈo,2.166666666666667
03SSD1F,/ðae/,tɹaɪ,1.2083333333333333
03SSD1F,/skweɹ/,ʃʊɹ,2.2499999999999996
04SSD2M,/dʒʒam/,kʌm,2.2916666666666665
04SSD2M,/θaŋkjʉ/,faɪnθæŋks,4.208333333333333
04SSD2M,/θɹi/,fi,1.1666666666666667
03SSD1F,/tɪɡəɹ/,tədeɪ,0.625
02SSD1M,/ɹɪŋ/,hɛd,0.6666666666666667
01SSD1M,/ɡɪɹlz/,stoʊnz,1.7916666666666667
cleft_16M,/tʉ/,tɔ,0.16666666666666666
03SSD1F,/fɛðəɹ/,ʃɛl,2.2916666666666665
03SSD1F,/dɪɡəɹ/,tədɑ,1.4583333333333335
02SSD1M,/ɡɪɹʌl//ɡɪɹl/,kæʒəl,4.416666666666668
cleft_28F,/asoɹ/,aɪθɔt,1.375
03SSD1F,/det/,kkk,0.8333333333333334
03SSD1F,/swɪŋ/,slɛm,0.5833333333333334
03SSD1F,/θae/,faɪv,1.25
01SSD1M,/taɹ/,kʌm,0.5833333333333333
03SSD1F,/hɛlɪkɔptəɹ/,hɛlɪkɑptəɹ,0.16666666666666666
04SSD2M,/aʃa/,ɔlsoʊ,2.2916666666666665
01SSD1M,/ʃip/,θɪŋk,1.2916666666666667
04SSD2M,/bɪskɪt/,pɜfɛkt,0.9583333333333333
03SSD1F,/wɔtʃʃ/,kubwɑ,1.4583333333333333
04SSD2M,/ɔɹɪndʒʒ/,ɔɹɪndʒʒ,0.0
03SSD1F,/ɡoɹ//ɡoəɹ/,tu,5.333333333333333
03SSD1F,/kip/,tɪp,0.25
03SSD1F,/ʌmbəɹɛla/,ʌnbəlivəbəl,3.6666666666666665
03SSD1F,/dʒʒɪɹaf/,ɡoʊ,4.541666666666666
02SSD1M,/iɹ/,jæ,0.4583333333333333
03SSD1F,/kɪtʃʃɪn/,tɛtsuoʊ,1.5
03SSD1F,/kwin/,tɹuli,1.6666666666666667
01SSD1M,/sɪzəɹz/,ʃizæn,1.4166666666666667
04SSD2M,/splaʃ/,ʃpɑs,1.2083333333333333
03SSD1F,/daɡəɹ/,kæt,2.4166666666666665
03SSD1F,/bʌtəɹflae/,bʌkðəfʌk,2.291666666666667
02SSD1M,/ɹoɹ/,jɯllaɾ,3.458333333333333
04SSD2M,/ʌmbəɹɛla//ʌmbɹɛla/,əbʌv,11.125
04SSD2M,/bʌɹd/,pwat,0.7083333333333334
04SSD2M,/θʌm/,fɹɑm,1.25
03SSD1F,/kɹab/,twɛlv,1.625
04SSD2M,/stɹɔbɛɹez/,stɑpɪt,3.375
cleft_28F,/atɪp/,aɪkænt,2.458333333333333
03SSD1F,/tiθ/,tʃʃif,2.1666666666666665
01SSD1M,/skʉl/,ʃ,3.083333333333333
03SSD1F,/pɪɡ/,kæt,0.5416666666666666
04SSD2M,/ðat/,fæt,0.25
03SSD1F,/fɹɔɡ/,floʊt,1.4583333333333333
03SSD1F,/skʉl/,kænjukɹieɪtfənimtɹænskɹɪpʃənʌvðɪsɑdioʊ,34.29166666666667
01SSD1M,/ɹɪŋk/,laɪk,0.625
02SSD1M,/θɹi/,ʃi,1.0833333333333333
03SSD1F,/ɪŋ/,θɹi,1.5416666666666667
03SSD1F,/ʃip/,sɪp[beep],4.125
cleft_16M,/atʃʃiɹ/,akiɛ,2.4999999999999996
03SSD1F,/taktɪk/,tæptæp,0.5
04SSD2M,/ɡlʌv/,kɑɹ,1.4583333333333333
03SSD1F,/ɡɪde/,kæn,1.25
03SSD1F,/taeɡəɹ/,deɪɾə,1.5833333333333333
01SSD1M,/klas/,ɡlæs,0.08333333333333333
04SSD2M,/fɪʃɪŋ//fɪʃɪn/,fɹɛʃ,6.291666666666667
04SSD2M,/jɛlo/,θeɾo,0.5
03SSD1F,/ɡʌt/,tʃʃɑ,1.8333333333333335
01SSD1M,/ðeɹ/,œ,2.083333333333333
01SSD1M,/dʒʒɪɹaf/,kɔmʃon,2.7500000000000004
03SSD1F,/ɡʉ/,kæn,1.2916666666666667
04SSD2M,/pip/,bip,0.041666666666666664
cleft_21M,/atʉl/,æktʃʃuəli,5.083333333333334
cleft_28F,/aʃʉt/,aɪsi,1.4166666666666667
03SSD1F,/zɛbɹa/,sɛbo,1.125
04SSD2M,/oɹ/,oʊ,0.25
01SSD1M,/hɛlɪkɔptəɹ/,ənaɪkænttɔk,2.6249999999999996
04SSD2M,/ɹae/,laɪ,0.25
cleft_28F,/asɪp/,ʔæ,2.416666666666667
03SSD1F,/bʌɡe/,dædi,0.4583333333333333
04SSD2M,/tɛle/,dædi,0.2916666666666667
04SSD2M,/hjʉmɪn/,heɪmæm,0.625
03SSD1F,/ɡʌʉn/,tu,2.291666666666667
cleft_28F,/aʃak/,əʃɑt,0.33333333333333337
03SSD1F,/fɪʃ/,fɹɛʃ,1.0416666666666667
03SSD1F,/ɡost/,dos,1.2083333333333333
01SSD1M,/tʃʃɪkɪnkʌɹe/,tʃʃɪkəntɑm,1.6666666666666667
02SSD1M,/aɹo/,aɪ,1.1666666666666667
01SSD1M,/bɹɛd/,plænɪts,3.291666666666666
03SSD1F,/zʉ/,s,1.0416666666666667
01SSD1M,/pikɪŋ/,pɪŋk,1.2916666666666667
cleft_28F,/asɔk/,əsɔlt,1.2916666666666665
04SSD2M,/ɛlɪfant/,ɛvəɹ,3.3333333333333335
01SSD1M,/ðeɹ/,aɪməbædɡaɪ,7.416666666666666
02SSD1M,/iɹe/,izi,0.25
